78.416 -8.66306e-05 0 4903 4926 311
78.426 -8.66306e-05 0 4904 4926 318
78.437 -8.66306e-05 0 4906 4926 308
78.447 -8.66306e-05 0 4907 4924 310
78.457 -8.66306e-05 0 4907 4924 313
78.467 -8.66306e-05 0 4904 4927 310
78.477 -8.66306e-05 0 4905 4926 310
78.487 -8.66306e-05 0 4904 4925 311
78.496 -8.66306e-05 0 4902 4925 314
78.507 -8.66306e-05 0 4907 4928 315
78.516 -8.66306e-05 0 4910 4930 312
78.526 -8.66306e-05 0 4908 4927 319
78.536 -8.66306e-05 0 4907 4928 309
78.546 -8.66306e-05 0 4906 4926 318
78.556 -8.66306e-05 0 4906 4926 314
78.566 -8.66306e-05 0 4907 4927 313
78.576 -8.66306e-05 0 4909 4927 319
78.586 -8.66306e-05 0 4907 4925 312
78.596 -8.66306e-05 0 4908 4928 306
78.606 -8.66306e-05 0 4908 4930 309
78.616 -8.66306e-05 0 4902 4927 317
78.626 -8.66306e-05 0 4905 4927 313
78.636 -8.66306e-05 0 4908 4928 308
78.646 -8.66306e-05 0 4908 4927 308
78.656 -8.66306e-05 0 4907 4928 315
78.666 -8.66306e-05 0 4902 4926 306
78.676 -8.66306e-05 0 4907 4924 315
78.686 -8.66306e-05 0 4912 4928 315
78.696 -8.66306e-05 0 4907 4929 313
78.706 -8.66306e-05 0 4903 4928 305
78.716 -8.66306e-05 0 4902 4928 315
78.726 -8.66306e-05 0 4905 4927 310
78.736 -8.66306e-05 0 4903 4926 311
78.746 -8.66306e-05 0 4901 4927 309
78.756 -8.66306e-05 0 4902 4929 313
78.766 -8.66306e-05 0 4903 4927 311
78.776 -8.66306e-05 0 4904 4926 310
78.786 -8.66306e-05 0 4907 4927 312
78.796 -8.66306e-05 0 4908 4926 314
78.806 -8.66306e-05 0 4907 4926 310
78.816 -8.66306e-05 0 4909 4929 316
78.826 -8.66306e-05 0 4908 4927 304
78.836 -8.66306e-05 0 4904 4927 315
78.846 -8.66306e-05 0 4907 4929 307
78.856 -8.66306e-05 0 4909 4928 316
78.866 -8.66306e-05 0 4906 4927 311
78.876 -8.66306e-05 0 4905 4928 307
78.886 -8.66306e-05 0 4908 4928 308
78.896 -8.66306e-05 0 4906 4925 310
78.906 -8.66306e-05 0 4903 4924 314
78.916 -8.66306e-05 0 4907 4928 315
78.926 -8.66306e-05 0 4911 4929 308
78.936 -8.66306e-05 0 4910 4929 309
78.946 -8.66306e-05 0 4907 4928 305
78.956 -8.66306e-05 0 4907 4926 305
78.966 -8.66306e-05 0 4907 4927 312
78.976 -8.66306e-05 0 4906 4927 307
78.986 -8.66306e-05 0 4904 4926 311
78.996 -8.66306e-05 0 4904 4926 306
79.006 -8.66306e-05 0 4903 4924 300
79.016 -8.66306e-05 0 4901 4924 310
79.026 -8.66306e-05 0 4905 4925 309
79.036 -8.66306e-05 0 4907 4925 310
79.046 -8.66306e-05 0 4906 4927 311
79.056 -8.66306e-05 0 4906 4927 306
79.066 -8.66306e-05 0 4904 4927 300
79.076 -8.66306e-05 0 4904 4925 312
79.086 -8.66306e-05 0 4908 4928 313
79.096 -8.66306e-05 0 4907 4929 307
79.106 -8.66306e-05 0 4903 4926 306
79.116 -8.66306e-05 0 4906 4926 304
79.126 -8.66306e-05 0 4905 4926 318
79.136 -8.66306e-05 0 4904 4924 312
79.146 -8.66306e-05 0 4908 4927 310
79.156 -8.66306e-05 0 4906 4928 309
79.166 -8.66306e-05 0 4907 4926 309
79.176 -8.66306e-05 0 4907 4927 311
79.186 -8.66306e-05 0 4905 4926 301
79.196 -8.66306e-05 0 4904 4926 308
79.206 -8.66306e-05 0 4905 4927 302
79.216 -8.66306e-05 0 4902 4927 305
79.226 -8.66306e-05 0 4903 4927 307
79.236 -8.66306e-05 0 4908 4927 307
79.246 -8.66306e-05 0 4907 4925 297
79.256 -8.66306e-05 0 4908 4925 307
79.266 -8.66306e-05 0 4907 4928 302
79.276 -8.66306e-05 0 4907 4929 313
79.286 -8.66306e-05 0 4908 4926 305
79.296 -8.66306e-05 0 4907 4926 305
79.306 -8.66306e-05 0 4908 4927 305
79.316 -8.66306e-05 0 4909 4928 309
79.326 -8.66306e-05 0 4909 4927 311
79.336 -8.66306e-05 0 4908 4925 305
79.346 -8.66306e-05 0 4906 4926 308
79.356 -8.66306e-05 0 4905 4927 310
79.366 -8.66306e-05 0 4903 4927 313
79.376 -8.66306e-05 0 4902 4926 313
79.386 -8.66306e-05 0 4904 4925 309
79.396 -8.66306e-05 0 4905 4927 310
79.406 -8.66306e-05 0 4905 4926 310
79.416 -8.66306e-05 0 4908 4927 307
79.426 -8.66306e-05 0 4908 4927 306
79.436 -8.66306e-05 0 4908 4924 313
79.446 -8.66306e-05 0 4907 4923 307
79.456 -8.66306e-05 0 4908 4926 310
79.466 -8.66306e-05 0 4906 4927 314
79.476 -8.66306e-05 0 4902 4924 308
79.486 -8.66306e-05 0 4905 4925 302
79.496 -8.66306e-05 0 4906 4925 310
79.506 -8.66306e-05 0 4907 4926 306
79.516 -8.66306e-05 0 4905 4927 301
79.526 -8.66306e-05 0 4901 4925 307
79.536 -8.66306e-05 0 4905 4924 311
79.546 -8.66306e-05 0 4909 4926 304
79.556 -8.66306e-05 0 4909 4930 310
79.566 -8.66306e-05 0 4908 4930 304
79.576 -8.66306e-05 0 4908 4930 306
79.586 -8.66306e-05 0 4906 4926 309
79.596 -8.66306e-05 0 4907 4925 305
79.606 -8.66306e-05 0 4910 4928 304
79.616 -8.66306e-05 0 4906 4928 303
79.626 -8.66306e-05 0 4904 4928 309
79.636 -8.66306e-05 0 4906 4928 301
79.646 -8.66306e-05 0 4908 4929 309
79.656 -8.66306e-05 0 4905 4927 309
79.666 -8.66306e-05 0 4902 4927 305
79.676 -8.66306e-05 0 4903 4928 310
79.686 -8.66306e-05 0 4906 4926 310
79.696 -8.66306e-05 0 4908 4927 308
79.706 -8.66306e-05 0 4907 4928 305
79.716 -8.66306e-05 0 4908 4927 314
79.726 -8.66306e-05 0 4906 4927 304
79.736 -8.66306e-05 0 4903 4926 308
79.746 -8.66306e-05 0 4903 4927 307
79.756 -8.66306e-05 0 4905 4928 313
79.766 -8.66306e-05 0 4908 4927 302
79.776 -8.66306e-05 0 4907 4924 316
79.786 -8.66306e-05 0 4906 4926 316
79.796 -8.66306e-05 0 4909 4928 311
79.806 -8.66306e-05 0 4911 4927 303
79.816 -8.66306e-05 0 4908 4927 307
79.826 -8.66306e-05 0 4905 4928 303
79.836 -8.66306e-05 0 4905 4927 307
79.846 -8.66306e-05 0 4904 4926 314
79.856 -8.66306e-05 0 4908 4925 307
79.866 -8.66306e-05 0 4908 4924 302
79.876 -8.66306e-05 0 4905 4927 307
79.886 -8.66306e-05 0 4906 4927 307
79.896 -8.66306e-05 0 4905 4927 308
79.906 -8.66306e-05 0 4905 4927 305
79.916 -8.66306e-05 0 4907 4927 299
79.926 -8.66306e-05 0 4907 4926 305
79.936 -8.66306e-05 0 4909 4927 308
79.946 -8.66306e-05 0 4905 4926 306
79.956 -8.66306e-05 0 4905 4925 302
79.966 -8.66306e-05 0 4904 4926 307
79.976 -8.66306e-05 0 4903 4927 308
79.986 -8.66306e-05 0 4915 4928 305
79.996 -8.66306e-05 0 4912 4926 305
80.006 -8.66306e-05 0 4904 4927 302
80.016 -8.66306e-05 0 4906 4928 308
80.026 -8.66306e-05 0 4904 4928 310
80.036 -8.66306e-05 0 4900 4928 316
80.046 -8.66306e-05 0 4901 4925 307
80.056 -8.66306e-05 0 4905 4926 296
80.066 -8.66306e-05 0 4907 4928 308
80.076 -8.66306e-05 0 4905 4928 308
80.086 -8.66306e-05 0 4904 4929 299
80.096 -8.66306e-05 0 4914 4927 309
80.107 -8.66306e-05 0 4916 4925 303
80.117 -8.66306e-05 0 4910 4928 309
80.127 -8.66306e-05 0 4911 4931 308
80.137 -8.66306e-05 0 4908 4930 308
80.147 -8.66306e-05 0 4906 4928 309
80.157 -8.66306e-05 0 4906 4929 310
80.166 -8.66306e-05 0 4905 4928 309
80.176 -8.66306e-05 0 4904 4926 301
80.186 -8.66306e-05 0 4900 4924 306
80.196 -8.66306e-05 0 4902 4927 304
80.206 -8.66306e-05 0 4906 4929 303
80.216 -8.66306e-05 0 4904 4927 300
80.226 -8.66306e-05 0 4905 4927 303
80.236 -8.66306e-05 0 4904 4926 304
80.246 -8.66306e-05 0 4903 4925 305
80.256 -8.66306e-05 0 4905 4925 301
80.266 -8.66306e-05 0 4905 4926 304
80.276 -8.66306e-05 0 4905 4927 306
80.286 -8.66306e-05 0 4905 4927 302
80.296 -8.66306e-05 0 4898 4927 308
80.306 -8.66306e-05 0 4897 4928 310
80.316 -8.66306e-05 0 4906 4929 302
80.326 -8.66306e-05 0 4910 4927 300
80.336 -8.66306e-05 0 4913 4927 306
80.346 -8.66306e-05 0 4914 4929 305
80.356 -8.66306e-05 0 4914 4927 304
80.366 -8.66306e-05 0 4910 4926 302
80.376 -8.66306e-05 0 4909 4926 300
80.386 -8.66306e-05 0 4902 4925 304
80.396 -8.66306e-05 0 4902 4926 300
80.406 -8.66306e-05 0 4907 4928 305
80.416 -8.66306e-05 0 4907 4929 300
80.426 -8.66306e-05 0 4904 4927 300
80.436 -8.66306e-05 0 4905 4927 306
80.446 -8.66306e-05 0 4909 4927 304
80.456 -8.66306e-05 0 4910 4929 301
80.466 -8.66306e-05 0 4911 4929 310
80.476 -8.66306e-05 0 4909 4927 299
80.486 -8.66306e-05 0 4908 4927 302
80.496 -8.66306e-05 0 4909 4927 308
80.506 -8.66306e-05 0 4909 4926 299
80.516 -8.66306e-05 0 4909 4927 311
80.526 -8.66306e-05 0 4909 4928 300
80.536 -8.66306e-05 0 4908 4928 304
80.546 -8.66306e-05 0 4906 4927 304
80.556 -8.66306e-05 0 4907 4929 301
80.566 -8.66306e-05 0 4906 4929 307
80.576 -8.66306e-05 0 4903 4926 305
80.586 -8.66306e-05 0 4903 4928 296
80.596 -8.66306e-05 0 4907 4929 299
80.606 -8.66306e-05 0 4909 4928 299
80.616 -8.66306e-05 0 4906 4928 305
80.626 -8.66306e-05 0 4906 4926 297
80.636 -8.66306e-05 0 4906 4926 297
80.646 -8.66306e-05 0 4906 4927 302
80.656 -8.66306e-05 0 4909 4929 300
80.666 -8.66306e-05 0 4907 4929 311
80.676 -8.66306e-05 0 4904 4926 300
80.686 -8.66306e-05 0 4905 4927 301
80.696 -8.66306e-05 0 4905 4928 303
80.706 -8.66306e-05 0 4911 4927 304
80.716 -8.66306e-05 0 4913 4927 306
80.726 -8.66306e-05 0 4907 4925 304
80.736 -8.66306e-05 0 4906 4926 301
80.746 -8.66306e-05 0 4905 4927 309
80.756 -8.66306e-05 0 4906 4927 295
80.766 -8.66306e-05 0 4906 4928 301
80.776 -8.66306e-05 0 4905 4928 296
80.786 -8.66306e-05 0 4902 4926 304
80.796 -8.66306e-05 0 4901 4925 298
80.806 -8.66306e-05 0 4903 4926 301
80.816 -8.66306e-05 0 4904 4925 305
80.826 -8.66306e-05 0 4905 4926 298
80.836 -8.66306e-05 0 4904 4926 303
80.846 -8.66306e-05 0 4902 4924 300
80.856 -8.66306e-05 0 4908 4926 298
80.866 -8.66306e-05 0 4912 4928 305
80.876 -8.66306e-05 0 4907 4927 304
80.886 -8.66306e-05 0 4906 4925 306
80.896 -8.66306e-05 0 4906 4926 303
80.906 -8.66306e-05 0 4909 4925 302
80.916 -8.66306e-05 0 4911 4926 299
80.926 -8.66306e-05 0 4907 4927 299
80.936 -8.66306e-05 0 4905 4929 307
80.946 -8.66306e-05 0 4906 4930 298
80.956 -8.66306e-05 0 4905 4927 298
80.966 -8.66306e-05 0 4904 4928 305
80.976 -8.66306e-05 0 4912 4927 301
80.986 -8.66306e-05 0 4911 4925 306
80.996 -8.66306e-05 0 4904 4925 302
81.006 -8.66306e-05 0 4906 4927 295
81.016 -8.66306e-05 0 4908 4928 307
81.026 -8.66306e-05 0 4909 4927 305
81.036 -8.66306e-05 0 4909 4929 302
81.046 -8.66306e-05 0 4908 4929 296
81.056 -8.66306e-05 0 4905 4926 298
81.066 -8.66306e-05 0 4905 4925 298
81.076 -8.66306e-05 0 4907 4928 302
81.086 -8.66306e-05 0 4908 4928 298
81.096 -8.66306e-05 0 4907 4925 306
81.106 -8.66306e-05 0 4907 4926 305
81.116 -8.66306e-05 0 4906 4926 302
81.126 -8.66306e-05 0 4904 4926 297
81.136 -8.66306e-05 0 4904 4928 303
81.146 -8.66306e-05 0 4906 4928 302
81.156 -8.66306e-05 0 4905 4926 302
81.166 -8.66306e-05 0 4906 4927 296
81.176 -8.66306e-05 0 4905 4927 298
81.186 -8.66306e-05 0 4905 4926 296
81.196 -8.66306e-05 0 4906 4927 297
81.206 -8.66306e-05 0 4903 4925 300
81.216 -8.66306e-05 0 4903 4924 298
81.226 -8.66306e-05 0 4906 4927 295
81.236 -8.66306e-05 0 4902 4928 296
81.246 -8.66306e-05 0 4899 4926 296
81.256 -8.66306e-05 0 4903 4926 297
81.266 -8.66306e-05 0 4908 4927 303
81.276 -8.66306e-05 0 4906 4925 300
81.286 -8.66306e-05 0 4904 4923 298
81.296 -8.66306e-05 0 4902 4926 297
81.306 -8.66306e-05 0 4903 4928 300
81.316 -8.66306e-05 0 4907 4927 298
81.326 -8.66306e-05 0 4909 4927 295
81.336 -8.66306e-05 0 4908 4927 296
81.346 -8.66306e-05 0 4906 4930 296
81.356 -8.66306e-05 0 4907 4928 309
81.366 -8.66306e-05 0 4907 4925 301
81.376 -8.66306e-05 0 4912 4928 298
81.386 -8.66306e-05 0 4916 4927 300
81.396 -8.66306e-05 0 4910 4927 305
81.406 -8.66306e-05 0 4906 4927 295
81.416 -8.66306e-05 0 4905 4926 301
81.426 -8.66306e-05 0 4904 4925 303
81.436 -8.66306e-05 0 4909 4925 303
81.446 -8.66306e-05 0 4911 4927 304
81.456 -8.66306e-05 0 4905 4928 301
81.466 -8.66306e-05 0 4906 4928 296
