16.567 0.000173261 0.000259892 213 0 0
14.37 0.000173261 0.000346522 221 0 0
14.38 0.000173261 0.000519784 220 0 1
14.39 8.66306e-05 0.000606414 217 -1 0
14.4 8.66306e-05 0.000779675 233 0 0
14.41 8.66306e-05 0.00103957 221 0 0
14.42 0 0.00129946 212 0 0
14.43 0 0.00155935 207 0 1
14.44 0 0.00181924 234 0 1
14.45 0 0.0019925 223 0 0
14.46 0 0.0022524 221 0 1
14.47 0 0.00233903 223 0 0
14.48 0 0.00251229 220 0 0
14.49 0 0.00259892 211 0 0
14.5 0 0.00268555 221 0 0
14.51 0 0.00277218 207 0 0
14.52 0 0.00285881 230 0 0
14.53 0 0.00285881 230 0 0
14.54 0 0.00285881 222 0 0
14.55 0 0.00285881 226 0 0
14.56 0 0.00285881 232 0 0
14.57 -8.66306e-05 0.00277218 236 0 -1
14.58 -8.66306e-05 0.00277218 223 0 0
14.59 -8.66306e-05 0.00268555 241 0 0
14.6 -8.66306e-05 0.00259892 246 0 0
14.61 -8.66306e-05 0.00259892 255 0 0
14.62 -8.66306e-05 0.00251229 243 0 0
14.63 -8.66306e-05 0.00242566 240 0 0
14.64 -8.66306e-05 0.00242566 234 0 0
14.65 -8.66306e-05 0.00242566 233 0 0
14.66 0 0.00233903 232 0 -1
14.67 0 0.00233903 248 0 0
14.68 8.66306e-05 0.00233903 241 0 0
14.69 0.000173261 0.00233903 255 0 0
14.7 0.000259892 0.0022524 242 0 0
14.71 0.000346522 0.00216577 241 1 0
14.72 0.000433153 0.00207913 259 0 0
14.73 0.000519784 0.00190587 260 0 0
14.74 0.000606414 0.00173261 252 0 0
14.75 0.000693045 0.00155935 252 0 0
14.76 0.000779675 0.00138609 249 0 -1
14.77 0.000866306 0.00138609 252 0 0
14.78 0.000866306 0.00138609 232 0 0
14.79 0.000866306 0.00147272 258 0 0
14.8 0.000866306 0.00155935 252 0 0
14.81 0.000866306 0.00164598 254 0 1
14.82 0.000866306 0.00164598 245 0 0
14.83 0.000952937 0.00173261 262 0 0
14.84 0.000952937 0.00173261 241 0 0
14.85 0.000952937 0.00173261 244 0 0
14.86 0.000952937 0.00173261 256 0 0
14.87 0.000952937 0.00181924 238 0 1
14.88 0.000952937 0.00181924 257 0 0
14.89 0.000952937 0.00181924 245 0 0
14.9 0.000952937 0.00190587 233 0 0
14.91 0.000952937 0.00190587 250 0 0
14.92 0.000952937 0.00190587 249 0 0
14.93 0.000952937 0.00190587 227 0 0
14.94 0.000952937 0.00190587 236 0 0
14.95 0.000952937 0.00190587 248 0 0
14.96 0.000952937 0.00190587 256 0 0
14.97 0.000952937 0.0019925 254 0 0
14.98 0.000952937 0.0019925 262 0 0
14.99 0.000952937 0.0019925 252 0 0
15 0.000866306 0.0019925 264 0 0
15.01 0.000866306 0.00207913 257 0 0
15.02 0.000866306 0.00207913 254 0 0
15.03 0.000779675 0.00216577 259 0 0
15.04 0.000779675 0.00216577 251 0 0
15.05 0.000779675 0.0022524 257 0 0
15.06 0.000779675 0.0022524 257 0 0
15.07 0.000779675 0.0022524 252 0 0
15.08 0.000779675 0.0022524 258 0 0
15.09 0.000779675 0.0022524 257 0 0
15.1 0.000779675 0.00233903 257 0 0
15.11 0.000779675 0.00233903 255 0 0
15.12 0.000779675 0.00233903 255 0 0
15.13 0.000779675 0.00233903 262 0 0
15.14 0.000779675 0.00242566 246 0 1
15.15 0.000693045 0.00242566 255 0 0
15.16 0.000693045 0.00242566 245 0 0
15.17 0.000693045 0.00242566 242 0 0
15.18 0.000693045 0.00251229 261 0 0
15.19 0.000693045 0.00251229 249 0 0
15.2 0.000693045 0.00259892 249 0 0
15.21 0.000606414 0.00259892 244 0 0
15.22 0.000606414 0.00259892 248 0 0
15.231 0.000606414 0.00268555 254 0 0
15.241 0.000606414 0.00268555 7 0 0
15.251 0.000519784 0.00277218 248 0 0
15.261 0.000519784 0.00277218 246 0 0
15.271 0.000519784 0.00277218 250 0 0
15.281 0.000519784 0.00277218 256 0 0
15.29 0.000519784 0.00277218 257 0 0
15.3 0.000519784 0.00277218 256 0 0
15.311 0.000519784 0.00277218 256 0 0
15.32 0.000519784 0.00277218 259 0 0
15.33 0.000519784 0.00277218 260 0 0
15.34 0.000519784 0.00277218 250 0 0
15.35 0.000519784 0.00277218 261 0 0
15.36 0.000519784 0.00277218 253 0 0
15.37 0.000519784 0.00277218 255 0 0
15.38 0.000519784 0.00277218 249 0 0
15.39 0.000519784 0.00277218 238 0 0
15.4 0.000519784 0.00277218 246 0 0
15.41 0.000519784 0.00277218 250 0 0
15.42 0.000519784 0.00277218 250 0 0
15.43 0.000519784 0.00277218 256 0 0
15.44 0.000519784 0.00277218 256 0 0
15.45 0.000519784 0.00277218 253 0 0
15.46 0.000519784 0.00277218 244 0 0
15.47 0.000519784 0.00277218 249 0 0
15.48 0.000519784 0.00277218 257 0 0
15.49 0.000519784 0.00277218 250 0 0
15.5 0.000519784 0.00277218 257 0 0
15.51 0.000519784 0.00277218 264 0 0
15.52 0.000519784 0.00277218 0 0 0
15.53 0.000519784 0.00277218 256 0 0
15.54 0.000519784 0.00277218 267 0 0
15.55 0.000519784 0.00277218 266 0 0
15.56 0.000519784 0.00277218 262 0 0
15.57 0.000519784 0.00277218 261 0 0
15.58 0.000519784 0.00277218 262 0 0
15.59 0.000519784 0.00277218 262 0 0
15.6 0.000519784 0.00277218 255 0 0
15.61 0.000519784 0.00277218 257 0 0
15.62 0.000519784 0.00277218 260 0 0
15.63 0.000519784 0.00277218 261 0 0
15.64 0.000519784 0.00277218 253 0 0
15.65 0.000519784 0.00277218 260 0 0
15.66 0.000519784 0.00277218 260 0 0
15.67 0.000519784 0.00277218 257 0 0
15.68 0.000519784 0.00277218 254 0 0
15.69 0.000519784 0.00277218 258 0 0
15.7 0.000519784 0.00277218 262 0 0
15.71 0.000519784 0.00277218 255 0 0
15.72 0.000519784 0.00277218 260 0 0
15.73 0.000519784 0.00277218 264 0 0
15.74 0.000519784 0.00277218 252 0 0
15.75 0.000519784 0.00277218 259 0 0
15.76 0.000519784 0.00277218 254 0 0
15.77 0.000519784 0.00277218 505 0 0
15.78 0.000519784 0.00277218 257 0 0
15.79 0.000519784 0.00277218 256 0 0
15.8 0.000519784 0.00277218 256 0 0
15.81 0.000519784 0.00277218 254 0 0
15.82 0.000519784 0.00277218 255 0 0
15.83 0.000519784 0.00277218 255 0 0
15.84 0.000519784 0.00277218 254 0 0
15.85 0.000519784 0.00277218 259 0 0
15.86 0.000519784 0.00277218 251 0 0
15.87 0.000519784 0.00277218 257 0 0
15.88 0.000519784 0.00277218 254 0 0
15.89 0.000519784 0.00277218 254 0 0
15.9 0.000519784 0.00277218 255 0 0
15.91 0.000519784 0.00277218 260 0 0
15.92 0.000519784 0.00277218 251 0 0
15.93 0.000519784 0.00277218 256 0 0
15.94 0.000519784 0.00277218 250 0 0
15.95 0.000519784 0.00277218 255 0 0
15.96 0.000519784 0.00277218 255 0 0
15.97 0.000519784 0.00277218 255 0 0
15.98 0.000519784 0.00277218 257 0 0
15.99 0.000519784 0.00277218 253 0 0
16 0.000519784 0.00277218 255 0 0
16.01 0.000519784 0.00277218 258 0 0
16.02 0.000519784 0.00277218 256 0 0
16.03 0.000519784 0.00277218 249 0 0
16.04 0.000519784 0.00277218 257 0 0
16.05 0.000519784 0.00277218 254 0 0
16.06 0.000519784 0.00277218 253 0 0
16.07 0.000519784 0.00277218 251 0 0
16.08 0.000519784 0.00277218 255 0 0
16.09 0.000519784 0.00277218 256 0 0
16.1 0.000519784 0.00277218 256 0 0
16.11 0.000519784 0.00277218 251 0 0
16.12 0.000519784 0.00277218 254 0 0
16.13 0.000519784 0.00277218 253 0 0
16.14 0.000519784 0.00277218 254 0 0
16.15 0.000519784 0.00277218 249 0 0
16.16 0.000519784 0.00277218 250 0 0
16.17 0.000519784 0.00277218 257 0 0
16.18 0.000519784 0.00277218 257 0 0
16.19 0.000519784 0.00277218 249 0 0
16.2 0.000519784 0.00277218 257 0 0
16.21 0.000519784 0.00277218 256 0 0
16.22 0.000519784 0.00277218 250 0 0
16.23 0.000519784 0.00277218 262 0 0
16.24 0.000519784 0.00277218 263 0 0
16.25 0.000519784 0.00277218 255 0 0
16.26 0.000519784 0.00277218 2 0 0
16.27 0.000519784 0.00277218 253 0 0
16.28 0.000519784 0.00277218 253 0 0
16.29 0.000519784 0.00277218 249 0 0
16.3 0.000519784 0.00277218 252 0 0
16.31 0.000519784 0.00277218 250 0 0
16.32 0.000519784 0.00277218 250 0 0
16.33 0.000519784 0.00277218 250 0 0
16.34 0.000519784 0.00277218 255 0 0
16.35 0.000519784 0.00277218 249 0 0
16.36 0.000519784 0.00277218 260 0 0
16.37 0.000519784 0.00277218 253 0 0
16.38 0.000519784 0.00277218 248 0 0
16.39 0.000519784 0.00277218 251 0 0
16.4 0.000519784 0.00277218 244 0 0
16.41 0.000519784 0.00277218 252 0 0
16.42 0.000519784 0.00277218 250 0 0
16.43 0.000519784 0.00277218 250 0 0
16.44 0.000519784 0.00277218 251 0 0
16.45 0.000519784 0.00277218 253 0 0
16.46 0.000519784 0.00277218 252 0 0
16.47 0.000519784 0.00277218 255 0 0
16.48 0.000519784 0.00277218 254 0 0
16.49 0.000519784 0.00277218 248 0 0
16.5 0.000519784 0.00277218 252 0 0
16.51 0.000519784 0.00277218 253 0 0
16.52 0.000519784 0.00277218 251 0 0
16.53 0.000519784 0.00277218 249 0 0
16.54 0.000519784 0.00277218 247 0 0
16.55 0.000519784 0.00277218 249 0 0
16.56 0.000519784 0.00277218 249 0 0
16.57 0.000519784 0.00277218 246 0 0
16.58 0.000519784 0.00277218 250 0 0
16.59 0.000519784 0.00277218 253 0 0
16.6 0.000519784 0.00277218 256 0 0
16.61 0.000519784 0.00277218 253 0 0
16.62 0.000519784 0.00277218 255 0 0
16.63 0.000519784 0.00277218 252 0 0
16.64 0.000519784 0.00277218 247 0 0
16.65 0.000519784 0.00277218 248 0 0
16.66 0.000519784 0.00277218 254 0 0
16.67 0.000519784 0.00277218 254 0 0
16.68 0.000519784 0.00277218 255 0 0
16.69 0.000519784 0.00277218 253 0 0
16.7 0.000519784 0.00277218 251 0 0
16.71 0.000519784 0.00277218 253 0 0
16.72 0.000519784 0.00277218 250 0 0
16.73 0.000519784 0.00277218 251 0 0
16.74 0.000519784 0.00277218 255 0 0
16.75 0.000519784 0.00277218 254 0 0
16.76 0.000519784 0.00277218 253 0 0
16.77 0.000519784 0.00277218 250 0 0
16.78 0.000519784 0.00277218 249 0 0
16.79 0.000519784 0.00277218 255 0 0
16.8 0.000519784 0.00277218 507 0 0
16.81 0.000519784 0.00277218 254 0 0
16.82 0.000519784 0.00277218 255 0 0
16.83 0.000519784 0.00277218 250 0 0
