11.737 0.0781108 0.0736217 9.85723 0 -0.0915528 0.167847
9.523 0.10325 0.0700304 9.86351 0.0534058 -0.0228882 0.144959
9.533 0.0664391 0.0583587 9.87698 -0.0839234 -0.0686646 0.0305176
9.543 0.0700304 0.0682347 9.86172 0.0305176 -0.0534058 0.106812
9.553 0.0817021 0.06195 9.83927 0.213623 0 0.0915528
9.563 0.0808043 0.0655413 9.85633 0.137329 -0.144959 0.076294
9.573 0.0799065 0.0556652 9.86261 0.106812 -0.0610352 -0.0228882
9.583 0.0960673 0.0601543 9.86172 0.106812 -0.0610352 -0.0228882
9.593 0.0664391 0.0493804 9.84376 0.0610352 -0.328064 0.0610352
9.603 0.0790087 0.0502782 9.85364 0.160217 -0.0610352 0.106812
9.613 0.100556 0.0808043 9.84286 0.0228882 0 0.0686646
9.623 0.109535 0.0664391 9.85902 0.0534058 -0.0686646 0.076294
9.633 0.0879869 0.0682347 9.8707 0.0457764 -0.167847 -0.0076294
9.643 0.0861913 0.0763152 9.86082 -0.0152588 -0.0228882 0.0839234
9.653 0.0915782 0.0763152 9.868 0.0152588 0 0.175476
9.663 0.0834978 0.0583587 9.85723 0.0991822 -0.038147 0.12207
9.673 0.0879869 0.0808043 9.84915 0.0534058 -0.236511 0.0991822
9.683 0.0996586 0.0574608 9.85005 -0.0228882 -0.0305176 0.0152588
9.693 0.0843956 0.0601543 9.84556 0.0457764 -0.144959 0.0610352
9.703 0.092476 0.0745195 9.83299 -0.038147 0.0534058 0.228882
9.713 0.092476 0.0637456 9.85723 0.0991822 0.114441 0.076294
9.723 0.092476 0.0413 9.8671 0.0228882 0.114441 0.144959
9.733 0.0870891 0.0404022 9.8294 0.167847 0.0076294 0.160217
9.743 0.0763152 0.0727239 9.8285 0.0076294 0.0915528 0.221253
9.753 0.0745195 0.0466869 9.86082 0.144959 0.0457764 0.160217
9.763 0.0799065 0.0413 9.8707 0.0076294 -0.0534058 0.160217
9.773 0.0861913 0.0736217 9.868 -0.0534058 -0.076294 0.0686646
9.783 0.110433 0.0457891 9.85992 0.0839234 -0.114441 -0.0686646
9.793 0.0870891 0.0538695 9.85633 0.0610352 0.0457764 0.0228882
9.803 0.0637456 0.0466869 9.86172 0 -0.144959 0.038147
9.813 0.0897826 0.0502782 9.85633 0.0152588 0.0457764 0.0610352
9.823 0.0951695 0.06195 9.85723 -0.0228882 -0.0457764 0.0991822
9.833 0.0861913 0.056563 9.88147 -0.0686646 0.0915528 0.160217
9.843 0.0834978 0.0520739 9.87249 0.0152588 -0.0076294 0.106812
9.853 0.0781108 0.071826 9.86441 0.0076294 0 0.0534058
9.863 0.0826 0.0637456 9.85723 0.0839234 -0.282288 0.0152588
9.873 0.0655413 0.0700304 9.86351 0.0305176 -0.328064 0.12207
9.883 0.0709282 0.0601543 9.88506 0.0228882 -0.1297 0.152588
9.893 0.0852934 0.0386065 9.88147 0.0686646 -0.0305176 0.0228882
9.903 0.092476 0.0754174 9.86351 0.12207 -0.0305176 0.114441
9.913 0.077213 0.0404022 9.83927 0.0839234 -0.312805 0.152588
9.923 0.0969652 0.0655413 9.86082 0.0457764 0.0457764 0.190735
9.933 0.0745195 0.0682347 9.85543 0.0534058 0.0991822 0.213623
9.943 0.0808043 0.0395043 9.85633 0 0 0.0534058
9.953 0.107739 0.0520739 9.84915 0.0228882 -0.114441 0.12207
9.963 0.077213 0.056563 9.86172 0.0305176 -0.205994 0.137329
9.973 0.0646434 0.0583587 9.8671 0.0534058 -0.190735 -0.0076294
9.983 0.0942717 0.0466869 9.84825 0.0076294 -0.236511 -0.0152588
9.993 0.0664391 0.0700304 9.84107 0 -0.114441 -0.0076294
10.003 0.0852934 0.0727239 9.85813 -0.0152588 -0.0534058 0.0457764
10.013 0.0799065 0.0834978 9.85453 0.0457764 -0.205994 0.144959
10.023 0.0817021 0.077213 9.84735 0.076294 -0.0076294 0.12207
10.033 0.077213 0.0601543 9.84825 0.076294 -0.175476 0.0610352
10.043 0.0727239 0.0574608 9.85274 0.0839234 0.038147 0.205994
10.053 0.100556 0.0655413 9.86261 0.144959 0.038147 0.0839234
10.063 0.0888847 0.0484826 9.84915 0.152588 -0.0457764 0.221253
10.073 0.0709282 0.0395043 9.84017 0.0686646 -0.343323 0.0915528
10.083 0.10325 0.0745195 9.85633 0.0839234 -0.213623 0.106812
10.093 0.0808043 0.0583587 9.85005 0.0686646 -0.0228882 0.213623
10.103 0.0790087 0.0592565 9.84196 0.12207 -0.0152588 0.137329
10.113 0.0942717 0.0628478 9.85005 -0.038147 0.0152588 0.0305176
10.123 0.0942717 0.06195 9.83748 0.0305176 -0.076294 0.0915528
10.133 0.0969652 0.0628478 9.85633 -0.0305176 -0.198364 0.0228882
10.143 0.0826 0.056563 9.85364 -0.0152588 -0.0457764 0.0228882
10.153 0.0843956 0.0646434 9.84017 0.0228882 -0.0915528 0.190735
10.163 0.071826 0.0215478 9.84825 -0.038147 -0.038147 0.0839234
10.173 0.0879869 0.056563 9.85813 0.076294 -0.198364 0.0457764
10.183 0.109535 0.0736217 9.86531 0.0076294 -0.152588 0.205994
10.193 0.0843956 0.0664391 9.86531 0.0839234 -0.0839234 0.076294
10.203 0.0736217 0.0484826 9.86621 0.0610352 -0.0686646 0.175476
10.213 0.092476 0.0556652 9.88147 0.114441 -0.25177 0.0915528
10.223 0.0870891 0.0790087 9.86082 0.0839234 -0.228882 0.190735
10.233 0.0745195 0.0511761 9.8698 -0.038147 -0.0991822 0.1297
10.243 0.077213 0.0628478 9.83568 0.137329 -0.0457764 0.0228882
10.253 0.0691326 0.0601543 9.83119 0.160217 -0.274658 0.137329
10.263 0.0745195 0.0502782 9.84107 0.0610352 0.0686646 0.221253
10.273 0.0915782 0.0475848 9.85274 0.0076294 0.0610352 0.0915528
10.283 0.0906804 0.0314239 9.8689 0.0152588 -0.205994 0.0305176
10.293 0.0942717 0.0763152 9.868 -0.0534058 -0.0457764 0.175476
10.303 0.0682347 0.0700304 9.85184 0.106812 0.106812 0.12207
10.313 0.0933739 0.0529717 9.87249 0.0305176 -0.1297 0.0152588
10.323 0.0843956 0.0484826 9.85543 0.0610352 -0.244141 0.038147
10.333 0.0808043 0.06195 9.86082 -0.0152588 0.038147 0.12207
10.343 0.0933739 0.0556652 9.85274 0.076294 -0.1297 0.0457764
10.353 0.0888847 0.0332195 9.85813 0.0457764 0.0991822 0.114441
10.363 0.0745195 0.0628478 9.85005 0.076294 -0.0152588 0.106812
10.373 0.0556652 0.0861913 9.84735 0.0076294 -0.076294 0.137329
10.383 0.0879869 0.0754174 9.86082 0.0152588 0.0534058 0.0610352
10.393 0.106841 0.0592565 9.87159 0.076294 -0.0076294 0.106812
10.403 0.0960673 0.0691326 9.8671 0.038147 -0.160217 0.12207
10.413 0.0861913 0.0556652 9.85094 0.0991822 -0.0305176 0.160217
10.423 0.0897826 0.0826 9.85543 0.0686646 0.038147 0.175476
10.433 0.077213 0.0843956 9.85094 0.0152588 -0.282288 0.0915528
10.443 0.0906804 0.0673369 9.8707 0.0839234 -0.12207 0.076294
10.453 0.0906804 0.0430956 9.86441 0.0534058 -0.12207 0.213623
10.463 0.0897826 0.0430956 9.85184 0.076294 -0.12207 0.137329
10.473 0.0834978 0.0691326 9.84376 -0.0305176 0.0686646 0.106812
10.483 0.0933739 0.0745195 9.86531 -0.0305176 -0.0076294 0.0915528
10.493 0.0799065 0.0511761 9.89494 0.0305176 -0.312805 -0.0457764
10.503 0.0987608 0.056563 9.85543 0.038147 -0.1297 0.0839234
10.513 0.105943 0.035913 9.83568 -0.0076294 -0.2594 0.0991822
10.523 0.0879869 0.0430956 9.83658 0.076294 -0.12207 0.076294
10.533 0.0933739 0.0673369 9.86621 0 0 0.076294
10.543 0.105943 0.0637456 9.86441 0.0915528 -0.0839234 0.12207
10.553 0.0861913 0.0664391 9.84915 0.0839234 0.0457764 0.0839234
10.563 0.0969652 0.0601543 9.84107 0.0305176 -0.0076294 0.152588
10.573 0.0826 0.071826 9.8689 0.0610352 0 0.144959
10.583 0.0826 0.0646434 9.85184 0.076294 -0.038147 0.0915528
10.593 0.0754174 0.0574608 9.86531 0.1297 -0.160217 0.114441
10.603 0.0790087 0.0520739 9.8671 0.0076294 -0.12207 0.0457764
10.613 0.10325 0.0664391 9.87518 0 -0.038147 0.236511
10.623 0.0960673 0.0520739 9.86082 -0.038147 -0.038147 0.0839234
10.633 0.0915782 0.0790087 9.87518 0.0076294 -0.137329 0.114441
10.643 0.0826 0.0745195 9.8698 0.0457764 -0.1297 -0.0152588
10.653 0.10325 0.0628478 9.84107 -0.0534058 -0.0686646 0.0152588
10.663 0.0808043 0.0350152 9.84017 0.0610352 -0.12207 0.0457764
10.673 0.0763152 0.0466869 9.85453 0 -0.0152588 0.0534058
10.683 0.0960673 0.0628478 9.85813 -0.1297 -0.198364 0.175476
10.693 0.0969652 0.0529717 9.86082 -0.0228882 0.213623 0.106812
10.703 0.0996586 0.0493804 9.84376 0.076294 0.175476 0.221253
10.713 0.0915782 0.0601543 9.84645 0.0686646 -0.190735 0.236511
10.723 0.0996586 0.06195 9.86441 0.1297 -0.183106 0.198364
10.733 0.0951695 0.0484826 9.85094 0.0610352 0.0686646 0.114441
10.743 0.105943 0.0646434 9.84466 0.0534058 -0.0152588 0.205994
10.753 0.0852934 0.0511761 9.8707 0.0152588 -0.0686646 0.0991822
10.763 0.0808043 0.0601543 9.88775 -0.0305176 -0.114441 0.076294
10.773 0.077213 0.0682347 9.86441 0.0839234 -0.106812 0.106812
10.783 0.092476 0.0466869 9.89045 0.038147 -0.076294 0.076294
10.793 0.0843956 0.0502782 9.8689 -0.0228882 0.0228882 0.0839234
10.803 0.077213 0.0601543 9.85633 0 -0.0228882 0.137329
10.813 0.0808043 0.0691326 9.88237 0.0152588 -0.0228882 0.0228882
10.823 0.0960673 0.0691326 9.84556 0 -0.0686646 0.137329
10.833 0.0951695 0.0601543 9.84107 0.038147 0.038147 0.0686646
10.843 0.0915782 0.0386065 9.87339 -0.0457764 0.0686646 0.152588
10.853 0.0781108 0.056563 9.87698 -0.0076294 0.114441 0.190735
10.863 0.071826 0.0673369 9.85364 0.106812 -0.076294 0.198364
10.873 0.0897826 0.0601543 9.87339 0.106812 0 0.152588
10.883 0.0942717 0.0628478 9.87249 0.0152588 -0.0915528 0.0686646
10.893 0.092476 0.0826 9.85902 0.038147 -0.0915528 0.152588
10.903 0.0843956 0.0457891 9.88865 0.0457764 -0.167847 0.152588
10.913 0.0897826 0.0404022 9.85813 0.0610352 0 0.0610352
10.923 0.0826 0.0502782 9.8689 0.1297 0.167847 0.076294
10.933 0.0826 0.0673369 9.84107 0.038147 -0.106812 0.0915528
10.943 0.0727239 0.0817021 9.84735 0.0076294 0.0076294 0.106812
10.953 0.10325 0.0556652 9.85543 0.038147 -0.236511 0.0915528
10.963 0.0915782 0.0439935 9.83658 0.038147 -0.236511 0.0915528
10.973 0.0870891 0.056563 9.84286 0.038147 -0.274658 0.038147
10.983 0.108637 0.0808043 9.86172 -0.0152588 0.0076294 0.205994
10.993 0.0888847 0.0736217 9.87159 -0.038147 -0.0228882 0.076294
11.003 0.0942717 0.0637456 9.88057 0.0076294 -0.198364 0.183106
11.013 0.0763152 0.0502782 9.84107 0.12207 0.038147 0.144959
11.023 0.0879869 0.0430956 9.83748 0.0534058 -0.175476 0.0686646
11.033 0.097863 0.0691326 9.83568 0.0076294 -0.106812 0.0610352
11.043 0.0879869 0.0547674 9.85364 0.106812 -0.183106 0.0305176
11.053 0.0790087 0.0574608 9.85094 0.106812 -0.0305176 0.0457764
11.063 0.0870891 0.0843956 9.8689 0 -0.076294 0.0991822
11.073 0.0664391 0.0655413 9.85992 0.0686646 -0.160217 0.0610352
11.083 0.0745195 0.0574608 9.85184 0.0457764 -0.114441 0.213623
11.093 0.0843956 0.0493804 9.84735 0.0076294 -0.144959 -0.0152588
11.103 0.0879869 0.0601543 9.85723 -0.0457764 -0.0915528 0.12207
11.113 0.0834978 0.0682347 9.85723 -0.0076294 -0.267029 0.0534058
11.123 0.0691326 0.0484826 9.84376 0.0839234 -0.038147 0.0991822
11.133 0.0897826 0.06195 9.85274 0.0534058 -0.0152588 0.0152588
11.144 0.0888847 0.0457891 9.85723 0.0534058 -0.183106 0.0610352
11.154 0.112228 0.0350152 9.85723 0.0839234 -0.1297 0.0991822
11.164 0.092476 0.0655413 9.85902 -0.0305176 -0.213623 0.160217
11.174 0.0799065 0.0817021 9.84286 0.0305176 -0.0610352 0.198364
11.184 0.0682347 0.0466869 9.868 -0.0305176 -0.0534058 0.144959
11.194 0.0933739 0.0700304 9.85184 0.12207 -0.12207 0.038147
11.204 0.077213 0.0529717 9.85813 0.038147 0.1297 0.221253
11.213 0.092476 0.0682347 9.85453 0.114441 0.0305176 0.274658
11.223 0.0745195 0.0583587 9.84735 0.167847 -0.0534058 0.0991822
11.233 0.0861913 0.0574608 9.87339 0.076294 -0.144959 0.0610352
11.243 0.0834978 0.0529717 9.88506 0.0534058 -0.0839234 0.160217
11.253 0.0826 0.0673369 9.85274 0.0076294 0.0457764 0.0915528
11.263 0.0700304 0.0646434 9.85274 0.0686646 -0.0991822 0.137329
11.273 0.0933739 0.0646434 9.85543 0.0305176 0.038147 0.175476
11.283 0.0799065 0.0709282 9.8285 -0.0076294 -0.0534058 0.236511
11.293 0.0781108 0.0466869 9.84645 -0.0076294 -0.1297 0.114441
11.303 0.100556 0.0646434 9.86621 0 0.0305176 0.0457764
11.313 0.0709282 0.0421978 9.85094 0.0152588 0.0915528 0.0915528
11.323 0.0790087 0.035913 9.86351 0.0076294 -0.114441 0.160217
11.333 0.077213 0.0601543 9.87429 -0.0076294 -0.0915528 0.160217
11.343 0.0808043 0.0655413 9.84825 0.0457764 0.0457764 0.0991822
11.353 0.0888847 0.06195 9.85633 0.0991822 0.0457764 0.160217
11.363 0.092476 0.0637456 9.85094 0.114441 0.205994 0.205994
11.373 0.0781108 0.0511761 9.86441 -0.0152588 0.0915528 0.167847
11.383 0.0817021 0.0520739 9.85005 0.0457764 -0.0534058 0.0305176
11.393 0.121206 0.0484826 9.84017 -0.0457764 0.0839234 0.12207
11.403 0.0960673 0.0700304 9.85005 0.0991822 0.0534058 0.106812
11.413 0.0754174 0.0664391 9.84735 0.038147 0 0.152588
11.423 0.0888847 0.035913 9.86351 0.137329 -0.25177 0.12207
